timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-09-29T15:00:00.200000,4d223a,,10525,307.8,104.5,41.36554,-8.449829,0.1,,
2025-09-29T15:00:00.200000,3965b1,AFR442,33000,536.7,224.9,40.340912,-8.298922,0.0,7655,
2025-09-29T15:00:00.200000,39de49,,39000,494.9,198.3,40.309799,-7.229553,3.3,3337,
2025-09-29T15:00:00.200000,4cafcf,RYR9508,24075,421.4,163.5,,,2.2,3344,A3
2025-09-29T15:00:00.200000,44d1b3,JAF1DW,37000,500.7,218.8,40.372056,-8.785692,0.0,7151,A3
2025-09-29T15:00:00.200000,3c79b7,CFG5TX,35000,499.8,230.9,40.068163,-8.094614,0.0,3751,A3
2025-09-29T15:00:00.200000,344217,,,,,,,72.9,,
2025-09-29T15:00:00.200000,346691,VLG8YF,18325,313.3,65.9,39.095352,-8.49285,0.1,4414,A3
2025-09-29T15:00:00.200000,511172,,37025,507.4,221.2,40.263217,-8.988315,14.4,6471,A0
2025-09-29T15:00:00.200000,4bb204,,33525,500.9,244.2,,,33.8,,
2025-09-29T15:00:00.200000,405b67,EZY31WF,39000,510.5,190.5,40.105032,-7.577445,0.1,5421,A3
2025-09-29T15:00:00.200000,4d2304,RYR52YQ,26700,386.3,7.4,39.975815,-8.926025,0.2,5413,A3
2025-09-29T15:00:00.200000,347296,,,,,,,182.1,,A5
2025-09-29T15:00:00.200000,44a838,JAF563,37000,514.0,193.4,,,1.0,7133,A3
2025-09-29T15:00:00.200000,4951cd,TAP884,22675,374.8,64.1,39.20842,-8.171977,0.4,2247,A3
2025-09-29T15:00:00.200000,4ca6a6,RYR8QJ,36000,391.9,344.2,38.983109,-7.782619,0.4,6472,A3
2025-09-29T15:00:00.200000,39ceaf,TVF26DA,38000,395.0,10.8,39.072968,-7.269904,1.7,7754,A3
2025-09-29T15:00:00.200000,4951d6,TAP541W,25250,412.1,218.4,39.659454,-8.392181,0.2,3711,A3
2025-09-29T15:00:00.200000,461fa0,FIN96W,25675,414.8,212.2,39.703752,-8.555908,0.0,2022,A3
2025-09-29T15:00:00.200000,4080ad,EZY57GC,38000,401.9,28.9,39.952108,-8.294054,0.2,6240,A3
2025-09-29T15:00:00.200000,4074b6,,,,,,,267.7,,A3
2025-09-29T15:00:00.200000,9e8dd2,ONI20E,3800,,,,,0.3,3247,
2025-09-29T15:00:00.200000,40653e,EZY27KC,19625,365.0,228.9,39.337106,-8.886475,1.0,0560,A3
2025-09-29T15:00:00.200000,4d2386,,,,,,,96.6,,A3
2025-09-29T15:00:00.200000,4cae6c,RYR53YM,38000,393.4,11.1,40.062064,-7.432438,0.1,5454,A3
2025-09-29T15:00:00.200000,4951d2,,25275,,,39.549431,-7.254028,1.7,2253,A3
2025-09-29T15:00:00.200000,495153,,,,,,,286.1,,A3
2025-09-29T15:00:00.200000,4cae8c,RYR9CM,36000,401.5,355.0,40.317124,-8.420646,49.0,3371,A3
2025-09-29T15:00:00.200000,49520f,,,,,,,199.3,,A3
2025-09-29T15:00:00.200000,34538e,,,,,,,265.9,,A3
2025-09-29T15:00:00.200000,49d1cd,,,,,,,199.4,,A3
2025-09-29T15:00:00.200000,490688,,,,,,,162.9,,A1
2025-09-29T15:00:00.200000,3d0731,DEAYZ,1500,,,,,0.4,5510,
2025-09-29T15:01:01.100000,495279,RZO182,6250,239.0,90.7,40.966095,-8.887573,0.2,3332,A3
2025-09-29T15:01:01.100000,4d223a,,10775,319.2,104.5,41.360825,-8.425515,51.3,2276,
2025-09-29T15:01:01.100000,3965b1,AFR442,33000,534.6,225.0,40.228546,-8.445068,0.1,7655,A5
2025-09-29T15:01:01.100000,39de49,TVF55XF,38950,497.7,198.1,40.166854,-7.290677,0.2,3337,
2025-09-29T15:01:01.100000,4cafcf,RYR9508,26850,414.6,163.8,40.612015,-8.636292,0.1,3344,A3
2025-09-29T15:01:01.100000,44d1b3,JAF1DW,37000,502.1,218.9,40.261093,-8.902527,0.2,7151,A3
2025-09-29T15:01:01.100000,3c79b7,CFG5TX,34975,498.2,230.8,39.97827,-8.238373,0.1,3751,A3
2025-09-29T15:01:01.100000,344217,AEA92ZW,35550,481.7,242.4,39.282408,-7.068604,1.4,2675,A3
2025-09-29T15:01:01.100000,346691,VLG8YF,18650,314.4,64.2,39.10231,-8.473743,40.9,4414,A3
2025-09-29T15:01:01.100000,511172,,,,,,,75.3,,A0
2025-09-29T15:01:01.100000,4bb204,,29975,487.0,244.1,39.130787,-7.422913,0.2,0657,
2025-09-29T15:01:01.100000,405b67,EZY31WF,39050,510.5,190.5,39.965973,-7.611084,0.3,5421,A3
2025-09-29T15:01:01.100000,4d2304,RYR52YQ,28125,390.3,7.5,40.083804,-8.907602,0.0,5413,A3
