timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-10-20T04:00:01.100000,347343,IBE0304,39000,545.1,102.1,40.051404,-7.861217,0.1,3547,A5
2025-10-20T04:00:01.100000,34810b,,,,,,,283.6,,
2025-10-20T04:00:01.100000,34604e,IBE0268,40000,494.1,70.2,40.30101,-6.477417,0.1,6215,A5
2025-10-20T04:01:00.900000,347343,IBE0304,39000,549.4,102.2,40.019577,-7.668091,0.2,3547,A5
2025-10-20T04:01:00.900000,34604e,IBE0268,40000,498.4,70.9,40.346008,-6.309448,0.1,6215,A5
2025-10-20T04:02:01.200000,347343,IBE0304,39000,551.8,102.3,39.988541,-7.482239,0.5,3547,A5
2025-10-20T04:02:01.200000,34604e,IBE0268,40000,501.6,70.9,40.386429,-6.155701,4.0,6257,A5
2025-10-20T04:03:01,347343,IBE0304,39000,551.8,102.3,39.966934,-7.353882,0.4,3547,A5
2025-10-20T04:03:01,34604e,IBE0268,38075,500.0,71.1,40.436279,-5.965637,0.0,6215,A5
2025-10-20T04:04:01.600000,347343,IBE0304,39000,552.0,102.4,39.950638,-7.257446,21.9,3547,A5
2025-10-20T04:04:01.600000,34604e,IBE0268,35950,507.2,71.1,40.477615,-5.807983,0.3,6215,A5
2025-10-20T04:05:00.700000,346045,IBE0170,38000,436.5,41.3,38.561234,-8.663735,0.0,6257,A5
2025-10-20T04:05:00.700000,347343,,,,,,,81.0,,A5
2025-10-20T04:05:00.700000,34604e,IBE0268,33500,520.2,71.4,40.511627,-5.676697,19.6,6215,A5
2025-10-20T04:06:00.500000,347691,,40000,507.9,68.6,39.085399,-8.863586,2.9,6532,
2025-10-20T04:06:00.500000,346045,IBE0170,38000,435.7,41.4,38.575928,-8.647315,18.5,6257,A5
2025-10-20T04:06:00.500000,347343,,,,,,,140.8,,A5
2025-10-20T04:06:00.500000,34604e,IBE0268,30625,529.4,71.5,40.541273,-5.561766,24.0,6215,A5
2025-10-20T04:07:01.100000,347691,AEA024,40000,505.3,68.8,39.143822,-8.670837,0.1,6532,A5
2025-10-20T04:07:01.100000,346045,IBE0170,38000,436.4,41.5,38.743378,-8.458816,0.1,6257,A5
2025-10-20T04:07:01.100000,347343,,,,,,,201.4,,A5
2025-10-20T04:07:01.100000,34604e,,,,,,,84.5,,A5
2025-10-20T04:08:01.200000,347691,AEA024,39975,503.6,68.9,39.194778,-8.501686,0.4,6532,A5
2025-10-20T04:08:01.200000,346045,IBE0170,38000,435.7,41.6,38.837322,-8.352539,0.0,6257,A5
2025-10-20T04:08:01.200000,347343,,,,,,,261.5,,A5
2025-10-20T04:08:01.200000,34604e,,,,,,,144.6,,A5
2025-10-20T04:09:01.200000,347691,AEA024,39975,503.6,68.9,39.237442,-8.359342,8.6,6532,A5
2025-10-20T04:09:01.200000,346045,IBE0170,38000,434.9,41.6,38.904099,-8.276825,15.7,6257,A5
2025-10-20T04:09:01.200000,34604e,,,,,,,204.7,,A5
2025-10-20T04:10:00.700000,347691,AEA024,40000,502.0,69.1,39.293518,-8.171082,0.3,6532,A5
2025-10-20T04:10:00.700000,346045,IBE0170,38000,434.9,41.6,39.01706,-8.148071,0.3,6257,A5
2025-10-20T04:10:00.700000,34604e,,,,,,,264.2,,A5
2025-10-20T04:11:00.800000,347691,AEA024,40000,498.5,69.2,39.343597,-8.001689,0.0,6532,A5
2025-10-20T04:11:00.800000,346045,IBE0170,38000,437.7,41.7,39.108256,-8.043884,0.1,6257,A5
2025-10-20T04:12:01,347691,AEA024,39975,495.0,69.3,39.390335,-7.842865,0.9,6532,A5
2025-10-20T04:12:01,346045,IBE0170,38000,439.8,41.8,39.197845,-7.941085,0.4,6257,A5
2025-10-20T04:13:01.400000,347691,AEA024,40000,494.6,69.4,39.441523,-7.667786,0.1,6532,A5
2025-10-20T04:13:01.400000,346045,IBE0170,38000,436.9,41.9,39.289627,-7.835342,0.0,6257,A5
2025-10-20T04:14:01,440af5,TAY1MN,37000,464.7,207.3,40.194031,-8.303345,0.1,7644,A3
2025-10-20T04:14:01,347691,AEA024,39975,496.5,69.5,39.48967,-7.50205,0.2,6532,A5
2025-10-20T04:14:01,346045,IBE0170,38000,437.7,41.9,39.377421,-7.734009,0.1,6257,A5
2025-10-20T04:15:01.200000,440af5,TAY1MN,36725,466.9,207.3,40.080093,-8.380005,0.1,7644,A3
2025-10-20T04:15:01.200000,347691,AEA024,40000,496.5,69.5,39.496765,-7.477629,4.9,6532,A5
2025-10-20T04:15:01.200000,346045,IBE0170,38000,436.2,42.0,39.470432,-7.62616,0.2,6257,A5
2025-10-20T04:16:01.600000,440af5,TAY1MN,35550,466.0,207.3,39.981157,-8.446614,1.3,7644,A3
2025-10-20T04:16:01.600000,347691,,,,,,,18.2,,A5
2025-10-20T04:16:01.600000,346045,IBE0170,38000,437.6,42.0,39.557345,-7.525024,1.6,6257,A5
2025-10-20T04:17:01,34760a,,35000,439.6,252.0,,,0.7,,
2025-10-20T04:17:01,440af5,TAY1MN,32600,462.0,207.2,39.850019,-8.534729,0.0,7644,A3
2025-10-20T04:17:01,347691,,,,,,,77.6,,A5
2025-10-20T04:17:01,346045,IBE0170,38000,439.7,42.1,39.644072,-7.423645,4.0,6257,A5
2025-10-20T04:18:01.800000,34760a,,35000,439.9,251.9,,,15.8,3763,
2025-10-20T04:18:01.800000,440af5,TAY1MN,30450,444.1,207.2,39.735992,-8.610117,0.1,7644,A3
2025-10-20T04:18:01.800000,347691,,,,,,,138.4,,A5
2025-10-20T04:18:01.800000,346045,,38000,,,39.644072,-7.423645,64.8,,A5
2025-10-20T04:19:01.300000,34760a,,,,,,,75.3,,
2025-10-20T04:19:01.300000,440af5,TAY1MN,28475,427.1,207.2,39.6297,-8.68099,0.0,7644,A3
2025-10-20T04:19:01.300000,347691,,,,,,,197.9,,A5
2025-10-20T04:19:01.300000,346045,,,,,,,124.3,,A5
2025-10-20T04:20:01.100000,34760a,AVA047A,35000,438.6,251.5,,,0.1,3763,A5
2025-10-20T04:20:01.100000,440af5,TAY1MN,26525,412.4,207.1,39.527206,-8.7487,0.0,7644,A3
2025-10-20T04:20:01.100000,347691,,,,,,,257.7,,A5
2025-10-20T04:20:01.100000,346045,,,,,,,184.0,,A5
2025-10-20T04:21:00.800000,34760a,AVA047A,35000,437.3,251.6,39.305637,-7.3172,0.3,3763,A5
2025-10-20T04:21:00.800000,440af5,TAY1MN,23150,432.5,207.1,39.423935,-8.817185,0.1,7644,A3
2025-10-20T04:21:00.800000,346045,,,,,,,243.7,,A5
2025-10-20T04:22:00.900000,34760a,,35000,438.6,251.5,39.279922,-7.416369,20.3,3763,A5
2025-10-20T04:22:00.900000,440af5,TAY1MN,20900,418.6,206.7,39.322955,-8.882874,0.2,7644,A3
2025-10-20T04:23:00.800000,34760a,AVA047A,35000,427.2,251.4,39.229338,-7.610596,0.0,3763,A5
2025-10-20T04:23:00.800000,440af5,TAY1MN,19475,415.0,206.9,39.276581,-8.913196,21.6,7644,A3
2025-10-20T04:24:01.100000,34760a,AVA047A,35000,428.8,251.2,39.191025,-7.756348,0.0,3763,A5
2025-10-20T04:24:01.100000,440af5,,,,,,,81.9,,A3
2025-10-20T04:25:01.100000,34760a,AVA047A,35000,428.8,251.2,39.153365,-7.899048,0.0,3763,A5
2025-10-20T04:25:01.100000,440af5,,,,,,,142.0,,A3
2025-10-20T04:26:01.200000,348249,IBE03RW,35975,533.7,98.4,41.795111,-8.841503,1.6,,A3
2025-10-20T04:26:01.200000,34760a,AVA047A,35000,430.1,251.1,39.114168,-8.046814,0.0,3763,A5
2025-10-20T04:26:01.200000,440af5,,,,,,,202.0,,A3
2025-10-20T04:27:01.500000,348249,IBE03RW,35975,533.7,98.4,41.790037,-8.795769,31.7,,A3
2025-10-20T04:27:01.500000,34760a,AVA047A,35000,430.4,251.0,39.077362,-8.184695,0.2,3763,A5
2025-10-20T04:27:01.500000,440af5,,,,,,,262.3,,A3
2025-10-20T04:28:01.400000,348249,,35975,,,,,39.0,6023,A3
2025-10-20T04:28:01.400000,34760a,AVA047A,35000,432.6,251.0,39.042023,-8.316292,8.9,3763,A5
2025-10-20T04:29:01.400000,348249,,,,,,,98.9,,A3
2025-10-20T04:29:01.400000,34760a,AVA047A,35000,432.9,250.9,38.999696,-8.473206,0.4,3763,A5
2025-10-20T04:30:00.700000,348249,,,,,,,158.2,,A3
2025-10-20T04:30:00.700000,34760a,AVA047A,35000,434.2,250.8,38.958069,-8.626596,0.0,3763,A5
2025-10-20T04:31:01.700000,348249,,,,,,,219.2,,A3
2025-10-20T04:31:01.700000,34760a,AVA047A,35000,435.5,250.7,38.917624,-8.774658,0.1,3763,A5
2025-10-20T04:32:00.900000,348249,,,,,,,278.4,,A3
2025-10-20T04:32:00.900000,34760a,AVA047A,35000,435.8,250.6,38.911805,-8.795837,20.4,3763,A5
2025-10-20T04:33:01.100000,34760a,,,,,,,80.7,,A5
2025-10-20T04:34:01.500000,34760a,,,,,,,141.0,,A5
2025-10-20T04:35:00.300000,34760a,,,,,,,199.8,,A5
2025-10-20T04:36:00.500000,34760a,,,,,,,260.0,,A5
2025-10-20T04:54:00.600000,5140d2,,34000,,,,,0.3,,
2025-10-20T04:55:00.700000,5140d2,SZN403,34000,429.8,15.1,38.289276,-7.545504,0.5,7755,A5
2025-10-20T04:56:00.500000,5140d2,,34000,429.8,15.1,,,52.8,,A5
2025-10-20T04:57:01.100000,5140d2,,,,,,,113.4,,A5
2025-10-20T04:58:01.400000,4ca245,,23225,420.9,173.3,,,0.5,,
2025-10-20T04:58:01.400000,5140d2,SZN403,34000,433.0,15.1,38.701203,-7.403931,2.1,7755,A5
2025-10-20T04:59:01,4ca245,,23325,429.9,173.3,,,25.2,,
2025-10-20T04:59:01,5140d2,SZN403,34000,,,38.701203,-7.403931,1.9,,A5
