timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-09-22T19:00:00.300000,4079d2,,30550,432.9,14.6,38.629559,-7.840881,1.2,,
2025-09-22T19:00:00.300000,3c618b,TUI8EG,36000,484.4,32.2,,,17.2,6215,A3
2025-09-22T19:00:00.300000,4d2279,,34000,447.3,23.9,,,30.1,5431,
2025-09-22T19:00:00.300000,49d3d4,TVP7604,35000,432.1,225.8,39.458771,-7.126962,38.5,3570,A3
2025-09-22T19:00:00.300000,344305,,34000,451.8,257.5,40.459621,-7.809594,6.6,6001,
2025-09-22T19:00:00.300000,4d2349,,37000,,,,,58.9,,
2025-09-22T19:00:00.300000,344216,AEA9057,37000,411.1,228.9,39.209198,-6.995126,1.2,2665,A3
2025-09-22T19:00:00.300000,4952ce,TAP67NP,23825,384.0,44.7,39.334453,-8.475159,0.8,4717,A3
2025-09-22T19:00:00.300000,49520f,,31375,,,,,18.3,,
2025-09-22T19:00:00.300000,440047,,,,,,,286.8,,A3
2025-09-22T19:00:00.300000,3c49cc,,34000,457.5,32.2,39.336874,-7.3349,1.5,2256,A3
2025-09-22T19:00:00.300000,3c56f2,EWG41A,24150,420.0,44.6,39.570752,-8.158875,0.2,1152,A3
2025-09-22T19:00:00.300000,34629a,,37000,431.1,190.4,,,14.1,2606,A3
2025-09-22T19:00:00.300000,4d21f0,RYR843X,34000,441.6,355.2,39.175964,-8.305545,0.2,5440,A3
2025-09-22T19:00:00.300000,495298,TAP35BC,19600,323.8,230.3,38.85379,-8.094894,42.5,0457,A3
2025-09-22T19:00:00.300000,3c56ea,,27275,,,,,18.0,,A3
2025-09-22T19:00:00.300000,485209,,,,,,,99.1,,A3
2025-09-22T19:00:00.300000,396441,AFR592,35000,474.9,192.3,39.004166,-7.363348,0.3,7630,A5
2025-09-22T19:00:00.300000,48ae80,LOT5JL,31725,442.6,45.0,40.089432,-7.486755,0.2,2236,A3
2025-09-22T19:00:00.300000,485a86,TFL5KW,36000,473.2,32.7,39.20636,-7.475898,0.5,6257,A3
2025-09-22T19:00:00.300000,491117,RVP249,5200,101.2,240.4,39.589691,-8.589099,0.3,1365,A1
2025-09-22T19:00:00.300000,407cb2,,37000,,,39.003839,-7.370972,60.4,,A3
2025-09-22T19:00:00.300000,49d034,,32375,,,,,31.0,,A3
2025-09-22T19:00:00.300000,405f11,EZY36ZY,37000,439.0,196.0,38.867935,-8.33934,1.2,2006,A3
2025-09-22T19:00:00.300000,49d414,,,,,,,142.3,,A3
2025-09-22T19:00:00.300000,39d30e,,,,,,,296.3,,
2025-09-22T19:00:00.300000,4d24cb,,22200,294.4,354.3,40.21173,-8.364903,29.2,3336,A3
2025-09-22T19:00:00.300000,49514b,,,,,,,230.5,,A3
2025-09-22T19:00:00.300000,407838,,18175,,,,,57.4,3742,A3
2025-09-22T19:00:00.300000,4401c3,,,,,,,50.1,,A3
2025-09-22T19:00:00.300000,249249,,20000,,,,,0.1,3267,
2025-09-22T19:01:00.700000,aa9808,AVA182,40000,521.8,94.7,40.773615,-8.8292,13.4,3371,A5
2025-09-22T19:01:00.700000,4079d2,,31100,432.6,15.4,38.67778,-7.824475,32.2,5103,
2025-09-22T19:01:00.700000,3c618b,,,,,,,21.9,,A3
2025-09-22T19:01:00.700000,4d2279,,,,,,,90.5,,
2025-09-22T19:01:00.700000,49d3d4,TVP7604,35000,456.6,196.4,39.344742,-7.277786,0.2,3570,A3
2025-09-22T19:01:00.700000,344305,IBE03HB,34000,453.0,257.4,40.422984,-8.0257,8.0,6001,A5
2025-09-22T19:01:00.700000,4d2349,,37000,,,,,5.6,2034,
2025-09-22T19:01:00.700000,344216,,37000,415.3,228.9,39.162768,-7.063477,22.2,2665,A3
2025-09-22T19:01:00.700000,4952ce,TAP67NP,25850,392.5,44.7,39.412381,-8.375732,0.1,4717,A3
2025-09-22T19:01:00.700000,49520f,,,,,,,78.7,,
2025-09-22T19:01:00.700000,3c49cc,EWG62A,34025,460.6,32.1,39.380447,-7.299622,34.3,2256,A3
2025-09-22T19:01:00.700000,3c56f2,EWG41A,25625,425.0,44.7,39.652498,-8.054321,0.0,1152,A3
2025-09-22T19:01:00.700000,34629a,,,,,,,18.2,2606,A3
2025-09-22T19:01:00.700000,4d21f0,RYR843X,34000,441.4,355.5,39.297867,-8.318501,0.1,5440,A3
2025-09-22T19:01:00.700000,495298,,,,,,,102.9,,A3
2025-09-22T19:01:00.700000,3c56ea,,25050,402.9,195.1,,,0.1,0125,A3
2025-09-22T19:01:00.700000,485209,,,,,,,159.5,,A3
2025-09-22T19:01:00.700000,396441,AFR592,35000,474.9,192.3,38.98613,-7.368363,6.0,7630,A5
2025-09-22T19:01:00.700000,48ae80,LOT5JL,32825,439.1,45.1,40.1669,-7.385372,0.2,2236,A3
2025-09-22T19:01:00.700000,485a86,TFL5KW,36000,466.8,33.1,39.387336,-7.324768,0.1,6257,A3
2025-09-22T19:01:00.700000,491117,RVP249,5200,104.1,238.8,39.583414,-8.601379,6.5,1365,A1
2025-09-22T19:01:00.700000,407cb2,,,,,,,120.8,,A3
2025-09-22T19:01:00.700000,49d034,,30600,434.2,194.7,,,32.5,3757,A3
2025-09-22T19:01:00.700000,405f11,,37000,,,38.823029,-8.355879,50.5,,A3
2025-09-22T19:01:00.700000,49d414,,,,,,,202.7,,A3
