timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-07-22T03:00:00.500000,7380ca,,,,,,,183.3,,A5
2025-07-22T03:00:00.500000,396443,AFR741,40000,480.6,16.4,38.742783,-7.404725,38.7,6273,A5
2025-07-22T03:00:00.500000,39cf00,,,,,,,298.1,,
2025-07-22T03:00:00.500000,490036,,ground,0.0,,39.54911,-8.867952,1.0,,
2025-07-22T03:01:00.700000,7380ca,,37000,459.6,276.1,,,1.5,,A5
2025-07-22T03:01:00.700000,396443,,,,,,,98.9,,A5
2025-07-22T03:01:00.700000,490036,,ground,0.0,,39.54911,-8.867952,0.7,,
2025-07-22T03:02:00.900000,7380ca,,36975,459.6,276.1,,,59.4,,A5
2025-07-22T03:02:00.900000,396443,AFR741,40000,482.2,16.6,39.081619,-7.275935,0.3,6273,A5
2025-07-22T03:02:00.900000,490036,,ground,0.0,,39.549105,-8.867966,2.8,,
