timestamp,hex,flight,alt_baro,gs,track,lat,lon,seen,squawk,category
2025-11-10T00:00:01,495148,TAP838Z,14700,419.4,56.6,38.924514,-8.553833,0.7,2211,A3
2025-11-10T00:00:01,347692,,31850,446.7,246.9,39.268661,-7.297907,0.5,2602,A5
2025-11-10T00:00:01,346555,IBE0117,35000,449.6,235.6,39.095081,-7.320374,0.1,2664,A5
2025-11-10T00:00:01,344305,,,,,,,75.3,,A5
2025-11-10T00:00:01,347519,IBE0123,35000,438.9,251.4,40.237566,-7.498481,0.0,2621,A5
2025-11-10T00:00:01,3450d8,,,,,,,132.6,,A5
2025-11-10T00:00:01,3c4b35,,,,,,,202.4,,A5
2025-11-10T00:01:01.200000,346057,,33900,453.6,242.1,39.436661,-6.700944,0.4,2671,
2025-11-10T00:01:01.200000,495148,TAP838Z,16375,429.6,56.7,38.989288,-8.428126,0.0,2211,A3
2025-11-10T00:01:01.200000,347692,AEA041,32450,447.5,246.7,39.166672,-7.604629,0.0,2602,A5
2025-11-10T00:01:01.200000,346555,IBE0117,35000,451.6,235.5,39.023717,-7.453491,0.1,2664,A5
2025-11-10T00:01:01.200000,344305,IBE0267,33000,446.6,215.0,38.558334,-7.817444,5.3,2605,A5
2025-11-10T00:01:01.200000,347519,IBE0123,35000,433.9,251.3,40.198742,-7.648981,0.1,2621,A5
2025-11-10T00:01:01.200000,3450d8,,34975,,,,,37.0,,A5
2025-11-10T00:01:01.200000,3c4b35,,,,,,,262.7,,A5
2025-11-10T00:02:01.600000,346057,,34225,451.8,242.0,39.406656,-6.773743,16.8,2671,
2025-11-10T00:02:01.600000,495148,TAP838Z,17850,445.0,58.9,39.058584,-8.292053,0.4,2211,A3
2025-11-10T00:02:01.600000,347692,AEA041,32875,444.3,246.7,39.138977,-7.687444,21.1,2602,A5
2025-11-10T00:02:01.600000,346555,IBE0117,35000,451.6,235.5,38.952119,-7.586365,0.0,2664,A5
2025-11-10T00:02:01.600000,344305,,,446.6,215.0,,,65.7,,A5
2025-11-10T00:02:01.600000,347519,IBE0123,35000,435.1,251.2,40.16001,-7.798046,0.0,2621,A5
2025-11-10T00:02:01.600000,3450d8,,,,,,,97.4,,A5
2025-11-10T00:03:01.100000,34754d,,35000,,,,,18.8,,
2025-11-10T00:03:01.100000,346057,,,,,,,15.2,,
2025-11-10T00:03:01.100000,495148,TAP838Z,18425,450.5,62.1,39.08107,-8.240642,25.5,2211,A3
2025-11-10T00:03:01.100000,347692,,32975,,,39.080429,-7.861673,0.1,2602,A5
2025-11-10T00:03:01.100000,346555,IBE0117,35000,450.5,235.2,38.881919,-7.716248,0.2,2664,A5
2025-11-10T00:03:01.100000,344305,,,,,,,125.2,,A5
2025-11-10T00:03:01.100000,347519,IBE0123,35000,434.2,251.2,40.120972,-7.947327,0.0,2621,A5
2025-11-10T00:03:01.100000,3450d8,,,,,,,156.9,,A5
2025-11-10T00:04:00.500000,34754d,,,,,,,78.3,,
2025-11-10T00:04:00.500000,346057,IBE0101,35000,449.1,237.5,39.260249,-7.122009,0.0,2671,A5
2025-11-10T00:04:00.500000,495148,TAP838Z,20675,462.4,60.9,39.177758,-8.012573,1.0,2211,A3
2025-11-10T00:04:00.500000,347692,AEA041,33000,443.8,246.5,39.050205,-7.951233,9.0,2602,A5
2025-11-10T00:04:00.500000,346555,IBE0117,35000,450.5,235.2,38.849565,-7.77594,29.7,2664,A5
2025-11-10T00:04:00.500000,344305,,,,,,,184.7,,A5
2025-11-10T00:04:00.500000,347519,IBE0123,35000,431.4,251.1,40.08252,-8.09375,0.0,2621,A5
2025-11-10T00:04:00.500000,3450d8,,,,,,,216.3,,A5
2025-11-10T00:05:01.100000,34754d,,,,,,,138.9,,
2025-11-10T00:05:01.100000,346057,IBE0101,35000,451.5,230.0,39.18786,-7.237549,0.8,2671,A5
2025-11-10T00:05:01.100000,495148,TAP838Z,21800,474.0,61.1,39.242844,-7.862031,0.1,2211,A3
2025-11-10T00:05:01.100000,347692,AEA041,32975,442.9,246.4,38.970787,-8.184937,0.0,2602,A5
2025-11-10T00:05:01.100000,346555,IBE0117,35000,451.1,235.1,38.738445,-7.980042,0.4,2664,A5
2025-11-10T00:05:01.100000,344305,IBE0267,,,,,,0.8,,A5
2025-11-10T00:05:01.100000,347519,IBE0123,35000,432.6,251.0,40.045306,-8.23444,2.1,2621,A5
2025-11-10T00:05:01.100000,3450d8,,,,,,,276.9,,A5
2025-11-10T00:06:00.800000,34754d,,,,,,,198.6,,
2025-11-10T00:06:00.800000,346057,IBE0101,35000,459.9,214.7,39.077911,-7.351525,0.2,2671,A5
2025-11-10T00:06:00.800000,495148,TAP838Z,22950,482.1,61.1,39.305649,-7.715567,0.3,2211,A3
2025-11-10T00:06:00.800000,347692,AEA041,33000,442.9,246.4,38.961383,-8.212402,7.8,2602,A5
2025-11-10T00:06:00.800000,346555,IBE0117,35000,450.3,235.0,38.724335,-8.005869,45.6,2664,A5
2025-11-10T00:06:00.800000,344305,IBE0267,33000,446.6,214.5,38.087036,-8.232734,18.2,2605,A5
2025-11-10T00:06:00.800000,347519,IBE0123,35000,433.6,251.0,40.019623,-8.33136,23.4,2621,A5
2025-11-10T00:07:01,3455d5,,31000,430.1,241.2,,,22.6,,
2025-11-10T00:07:01,34754d,,,,,,,258.8,,
2025-11-10T00:07:01,346057,IBE0101,35000,461.2,215.4,39.006539,-7.416199,15.5,2671,A5
2025-11-10T00:07:01,495148,TAP838Z,24400,481.6,61.2,39.370671,-7.563538,0.5,2211,A3
2025-11-10T00:07:01,347692,,32975,443.7,246.2,38.900574,-8.390092,25.9,2602,A5
2025-11-10T00:07:01,346555,,35000,450.8,234.9,,,15.4,2664,A5
